"Ост. Пункт  159 км (ОП.)","О ","Белорусская",135246,,
"Ост. Пункт  160 км (ОП.)","Х ","Одесская",421316,,
"Ост. Пункт  160 км (ОП.)","О ","Туркменская",755512,,
"Ост. Пункт  162 км (ОП.)","О ","Донецкая",504947,,
"Ост. Пункт  162 км (ОП.)","О ","Узбекская",741810,,
"Ост. Пункт  166 км (ОП.)","О ","Львовская",388654,,
"Ост. Пункт  167 км (ОП.)","О ","Донецкая",504932,,
"Ост. Пункт  167 км (ОП.)","О ","Южная",429623,,
"Ост. Пункт  168 км (ОП.)","О ","Южная",446417,,
"Ост. Пункт  172 км (ОП.)","О ","Казахстанская",708225,,
"Ост. Пункт  172 км (ОП.)","О ","Молдавская",393927,,
"Ост. Пункт  174 км (ОП.)","О ","Казахстанская",714512,,
"Ост. Пункт  175 км (ОП.)","О ","Донецкая",504913,,
"Ост. Пункт  182 км (ОП.)","О ","Приднепровская",451928,,
"Ост. Пункт  185 км (ОП.)","О ","Южная",427312,,
"Ост. Пункт  185 км (ОП.)","О ","Казахстанская",708236,,
"Ост. Пункт  189 км (ОП.)","Б ","Казахстанская",676240,,
"Ост. Пункт  195 км (ОП.)","Х ","Одесская",421424,,
"Ост. Пункт  196 км (ОП.)","О ","Южная",427331,,
"Ост. Пункт  197 км (ОП.)","О ","Южная",447212,,
"Ост. Пункт  198 км (ОП.)","О ","Казахстанская",708244,,
"Ост. Пункт  198 км (ОП.)","О ","Южная",446718,,
"Ост. Пункт  199 км (ОП.)","О ","Казахстанская",684711,,
"Ост. Пункт  19З км (ОП.)","О ","Молдавская",394227,,
"Ост. Пункт  1З0 км (ОП.)","О ","Южная",430137,,
"Ост. Пункт  1З1 км (ОП.)","О ","Донецкая",505160,,
"Ост. Пункт  1З2 км (ОП.)","Б ","Одесская",420811,,
"Ост. Пункт  1З2 км (ОП.)","О ","Казахстанская",709393,,
"Ост. Пункт  1З5 км (ОП.)","О ","Донецкая",505140,,
"Ост. Пункт  1З6 км (ОП.)","О ","Казахстанская",714226,,
"Ост. Пункт  1З6 км (ОП.)","О ","Южная",428315,,
"Ост. Пункт  1З6 км (ОП.)","О ","Южная",442519,,
"Ост. Пункт  1З7 км (ОП.)","О ","Приднепровская",452314,,
"Ост. Пункт  1З7 км (ОП.)","О ","Южная",428372,,
"Ост. Пункт  1З7 км (ОП.)","О ","Приднепровская",477612,,
"Ост. Пункт  1З8 км (ОП.)","Х ","Приднепровская",465367,,
"Ост. Пункт  1З9 км (ОП.)","О ","Узбекская",741416,,
"Ост. Пункт  1ЗЗ км (ОП.)","О ","Приднепровская",465719,,
"Ост. Пункт  1ЗЗ км (ОП.)","О ","Донецкая",505155,,
"Ост. Пункт  1ЗЗ км (ОП.)","О ","Юго-Западная",329919,,
"Ост. Пункт  202  км (ОП.)","О ","Молдавская",394246,,
"Ост. Пункт  202 км (ОП.)","О ","Казахстанская",660632,,
"Ост. Пункт  204 км (ОП.)","О ","Узбекская",725610,,
"Ост. Пункт  205 км (ОП.)","О ","Узбекская",725625,,
"Ост. Пункт  205 км (ОП.)","О ","Южная",432575,,
"Ост. Пункт  209 км (ОП.)","О ","Южная",447725,,
"Ост. Пункт  20З км (ОП.)","О ","Узбекская",725413,,
"Ост. Пункт  210 км (ОП.)","О ","Латвийска",92214,,
"Ост. Пункт  217 км (ОП.)","О ","Южная",432537,,
"Ост. Пункт  218 км (ОП.)","О ","Одесская",411812,,
"Ост. Пункт  21З км (ОП.)","О ","Приднепровская",463817,,
"Ост. Пункт  220 км (ОП.)","О ","Туркменская",755813,,
"Ост. Пункт  221 км (ОП.)","О ","Приднепровская",459421,,
"Ост. Пункт  224 км (ОП.)","О ","Южная",444623,,
"Ост. Пункт  225 км (ОП.)","О ","Туркменская",755828,,
"Ост. Пункт  226 км (ОП.)","О ","Одесская",411738,,
"Ост. Пункт  242 км (ОП.)","О ","Приднепровская",464025,,
"Ост. Пункт  242 км (ОП.)","О ","Приднепровская",459313,,
"Ост. Пункт  248 км (ОП.)","О ","Южная",425088,,
"Ост. Пункт  248 км (ОП.)","О ","Одесская",411634,,
"Ост. Пункт  256 км (ОП.)","О ","Латвийска",92017,,
"Ост. Пункт  257 км (ОП.)","О ","Приднепровская",459224,,
"Ост. Пункт  258 км (ОП.)","О ","Молдавская",398317,,
"Ост. Пункт  25З км (ОП.)","О ","Южная",425035,,
"Ост. Пункт  25З км (ОП.)","О ","Приднепровская",459239,,
"Ост. Пункт  260 км (ОП.)","О ","Туркменская",755832,,
"Ост. Пункт  261 км (ОП.)","О ","Одесская",411615,,
"Ост. Пункт  265 км (ОП.)","О ","Одесская",416918,,
"Ост. Пункт  265 км (ОП.)","О ","Казахстанская",713312,,
"Ост. Пункт  26З км (ОП.)","О ","Приднепровская",459218,,
"Ост. Пункт  271 км (ОП.)","О ","Туркменская",755917,,
"Ост. Пункт  272 км (ОП.)","О ","Южная",427717,,
"Ост. Пункт  275 км (ОП.)","О ","Казахстанская",713327,,
"Ост. Пункт  276 км (ОП.)","О ","Казахстанская",708314,,
"Ост. Пункт  277 км (ОП.)","О ","Приднепровская",459116,,
"Ост. Пункт  279 км (ОП.)","О ","Туркменская",755921,,
"Ост. Пункт  281 км (ОП.)","О ","Южная",427736,,
"Ост. Пункт  282 км (ОП.)","О ","Казахстанская",713331,,
"Ост. Пункт  284 км (ОП.)","О ","Казахстанская",665123,,
"Ост. Пункт  287 км (ОП.)","О ","Южная",427767,,
"Ост. Пункт  289 км (ОП.)","О ","Южная",425073,,
"Ост. Пункт  28З км (ОП.)","О ","Южная",427740,,
"Ост. Пункт  28З км (ОП.)","О ","Львовская",355716,,
"Ост. Пункт  294 км (ОП.)","О ","Южная",448215,,
"Ост. Пункт  294 км (ОП.)","О ","Одесская",410815,,
"Ост. Пункт  296 км (ОП.)","О ","Туркменская",755940,,
"Ост. Пункт  298 км (ОП.)","О ","Приднепровская",459027,,
"Ост. Пункт  299 км (ОП.)","О ","Казахстанская",713416,,
"Ост. Пункт  299 км (ОП.)","О ","Юго-Западная",327356,,
"Ост. Пункт  2З0 км (ОП.)","О ","Одесская",411723,,
"Ост. Пункт  2З2 км (ОП.)","О ","Казахстанская",665015,,
"Ост. Пункт  2З2 км (ОП.)","О ","Южная",427514,,
"Ост. Пункт  2З5 км (ОП.)","О ","Казахстанская",708263,,
"Ост. Пункт  2З5 км (ОП.)","О ","Южная",427524,,
"Ост. Пункт  2З8 км (ОП.)","О ","Приднепровская",459328,,
"Ост. Пункт  2З9 км (ОП.)","О ","Приднепровская",453618,,
"Ост. Пункт  402 км (ОП.)","О ","Кыргызская",718418,,
"Ост. Пункт  407 км (ОП.)","О ","Донецкая",482112,,
"Ост. Пункт  408 км (ОП.)","О ","Донецкая",486240,,
"Ост. Пункт  412 км (ОП.)","О ","Донецкая",486236,,
"Ост. Пункт  444 км (ОП.)","О ","Донецкая",495019,,
"Ост. Пункт  446 км (ОП.)","О ","Донецкая",480136,,
"Ост. Пункт  447 км (ОП.)","О ","Донецкая",480121,,
"Ост. Пункт  449 км (ОП.)","О ","Узбекская",738112,,
"Ост. Пункт  450 км (ОП.)","О ","Донецкая",480117,,
"Ост. Пункт  454 км (ОП.)","О ","Донецкая",480047,,
"Ост. Пункт  456 км (ОП.)","О ","Донецкая",494834,,
"Ост. Пункт  468 км (ОП.)","О ","Туркменская",758116,,
"Ост. Пункт  470 км (ОП.)","О ","Донецкая",494711,,
"Ост. Пункт  474 км (ОП.)","О ","Туркменская",758120,,
"Ост. Пункт  486 км (ОП.)","О ","Туркменская",758145,,
"Ост. Пункт  495 км (ОП.)","О ","Донецкая",494514,,
"Ост. Пункт  4З2 км (ОП.)","О ","Донецкая",482714,,
"Ост. Пункт  4З7 км (ОП.)","О ","Донецкая",482733,,
"Ост. Пункт  4ЗЗ км (ОП.)","О ","Донецкая",482729,,
"Ост. Пункт  507 км (ОП.)","О ","Юго-Западная",328812,,
"Ост. Пункт  515 км (ОП.)","О ","Юго-Западная",328831,,
"Ост. Пункт  525 км (ОП.)","О ","Латвийска",113641,,
"Ост. Пункт  528 км (ОП.)","О ","Узбекская",737711,,
"Ост. Пункт  547 км (ОП.)","О ","Узбекская",737618,,
"Ост. Пункт  54З км (ОП.)","О ","Казахстанская",711110,,
"Ост. Пункт  552 км (ОП.)","О ","Казахстанская",711124,,
"Ост. Пункт  564  км (ОП.)","О ","Узбекская",737529,,
"Ост. Пункт  58З км (ОП.)","О ","Узбекская",737410,,
"Ост. Пункт  595 км (ОП.)","О ","Узбекская",737433,,
"Ост. Пункт  606 км (ОП.)","О ","Узбекская",737317,,
"Ост. Пункт  609 км (ОП.)","О ","Узбекская",737321,,
"Ост. Пункт  612 км (ОП.)","О ","Узбекская",737336,,
"Ост. Пункт  618 км (ОП.)","О ","Узбекская",737355,,
"Ост. Пункт  669 км (ОП.)","О ","Юго-Западная",324027,,
"Ост. Пункт  684 км (ОП.)","О ","Южная",429318,,
"Ост. Пункт  702 км (ОП.)","О ","Южная",429214,,
"Ост. Пункт  71З км (ОП.)","О ","Казахстанская",673149,,
"Ост. Пункт  720 км (ОП.)","О ","Южная",429068,,
"Ост. Пункт  729 км (ОП.)","О ","Южная",429040,,
"Ост. Пункт  746 км (ОП.)","О ","Южная",428512,,
"Ост. Пункт  77З км (ОП.)","О ","Южная",428423,,
"Ост. Пункт  7З2 км (ОП.)","О ","Южная",429036,,
"Ост. Пункт  7З7 км (ОП.)","О ","Южная",432310,,
"Ост. Пункт  7З8 км (ОП.)","О ","Южная",429017,,
"Ост. Пункт  805 км (ОП.)","О ","Донецкая",509033,,
"Ост. Пункт  826 км (ОП.)","О ","Донецкая",509118,,
"Ост. Пункт  829 км (ОП.)","О ","Южная",443442,,
"Ост. Пункт  82З км (ОП.)","О ","Южная",430052,,
"Ост. Пункт  849 км (ОП.)","О ","Южная",431676,,
"Ост. Пункт  84З км (ОП.)","О ","Донецкая",509156,,
"Ост. Пункт  85З км (ОП.)","О ","Донецкая",509211,,
"Ост. Пункт  865 км (ОП.)","О ","Южная",443368,,
"Ост. Пункт  868 км (ОП.)","О ","Донецкая",509245,,
"Ост. Пункт  872 км (ОП.)","О ","Южная",443226,,
"Ост. Пункт  878 км (ОП.)","О ","Южная",443211,,
"Ост. Пункт  8З1 км (ОП.)","О ","Южная",430321,,
"Ост. Пункт  8З6 км (ОП.)","О ","Донецкая",509137,,
"Ост. Пункт  8З8 км (ОП.)","О ","Южная",430349,,
"Ост. Пункт  900 км (ОП.)","О ","Донецкая",507957,,
"Ост. Пункт  920 км (ОП.)","О ","Донецкая",507911,,
"Ост. Пункт  927 км (ОП.)","О ","Донецкая",507837,,
"Ост. Пункт  941 км (ОП.)","О ","Донецкая",498619,,
"Ост. Пункт  950 км (ОП.)","О ","Донецкая",493623,,
"Ост. Пункт  955 км (ОП.)","О ","Донецкая",498040,,
"Ост. Пункт  969 км (ОП.)","О ","Донецкая",497832,,
"Ост. Пункт  984 км (ОП.)","О ","Донецкая",507659,,
"Ост. Пункт  9З4 км (ОП.)","О ","Донецкая",493723,,
"Ост. Пункт  9З6 км (ОП.)","О ","Южная",442859,,
"Ост. Пункт  9З8 км (ОП.)","О ","Донецкая",507748,,
"Ост. Пункт  З02 км (ОП.)","О ","Туркменская",755955,,
"Ост. Пункт  З02 км (ОП.)","О ","Юго-Западная",327345,,
"Ост. Пункт  З05 км (ОП.)","О ","Львовская",358818,,
"Ост. Пункт  З05 км (ОП.)","О ","Туркменская",755968,,
"Ост. Пункт  З07 км (ОП.)","О ","Одесская",411210,,
"Ост. Пункт  З08 км (ОП.)","О ","Казахстанская",713420,,
"Ост. Пункт  З08 км (ОП.)","О ","Юго-Западная",327326,,
"Ост. Пункт  З09 км (ОП.)","О ","Одесская",410326,,
"Ост. Пункт  З0З км (ОП.)","О ","Приднепровская",462528,,
"Ост. Пункт  З0З км (ОП.)","О ","Южная",448234,,
"Ост. Пункт  З0З км (ОП.)","О ","Приднепровская",459012,,
"Ост. Пункт  З12 км (ОП.)","О ","Туркменская",755989,,
"Ост. Пункт  З12 км (ОП.)","О ","Юго-Западная",327311,,
"Ост. Пункт  З19 км (ОП.)","О ","Приднепровская",462443,,
"Ост. Пункт  З19 км (ОП.)","О ","Одесская",416144,,
"Ост. Пункт  З19 км (ОП.)","О ","Приднепровская",458912,,
"Ост. Пункт  З1З км (ОП.)","Б ","Казахстанская",665316,,
"Ост. Пункт  З40 км (ОП.)","О ","Донецкая",486753,,
"Ост. Пункт  З42 км (ОП.)","О ","Узбекская",743638,,
"Ост. Пункт  З44 км (ОП.)","О ","Узбекская",743642,,
"Ост. Пункт  З47 км (ОП.)","О ","Донецкая",481745,,
"Ост. Пункт  З48 км (ОП.)","О ","Узбекская",743657,,
"Ост. Пункт  З48 км (ОП.)","О ","Южная",443739,,
"Ост. Пункт  З49 км (ОП.)","О ","Донецкая",486734,,
"Ост. Пункт  З52 км (ОП.)","О ","Львовская",358413,,
"Ост. Пункт  З52 км (ОП.)","О ","Узбекская",743661,,
"Ост. Пункт  З55 км (ОП.)","О ","Приднепровская",466618,,
"Ост. Пункт  З60 км (ОП.)","О ","Южная",443743,,
"Ост. Пункт  З61 км (ОП.)","О ","Донецкая",486715,,
"Ост. Пункт  З61 км (ОП.)","О ","Узбекская",743816,,
"Ост. Пункт  З64 км (ОП.)","О ","Донецкая",481821,,
"Ост. Пункт  З68 км (ОП.)","О ","Донецкая",486768,,
"Ост. Пункт  З71 км (ОП.)","О ","Южная",443648,,
"Ост. Пункт  З78 км (ОП.)","О ","Донецкая",486787,,
"Ост. Пункт  З81 км (ОП.)","О ","Кыргызская",718015,,
"Ост. Пункт  З87 км (ОП.)","О ","Одесская",415052,,
"Ост. Пункт  З88 км (ОП.)","О ","Узбекская",744024,,
"Ост. Пункт  З90 км (ОП.)","О ","Донецкая",490231,,
"Ост. Пункт  З94 км (ОП.)","О ","Донецкая",482019,,
"Ост. Пункт  З95 км (ОП.)","О ","Узбекская",744113,,
"Ост. Пункт  З98 км (ОП.)","О ","Узбекская",744128,,
"Ост. Пункт  З98 км (ОП.)","О ","Донецкая",486823,,
"Ост. Пункт  ЗЗ1 км (ОП.)","О ","Белорусская",147741,,
"Ост. Пункт  ЗЗ1 км (ОП.)","О ","Узбекская",743676,,
"Ост. Пункт  ЗЗ2 км (ОП.)","О ","Приднепровская",458823,,
"Ост. Пункт  ЗЗ4 км (ОП.)","О ","Узбекская",743619,,
"Ост. Пункт  ЗЗ5 км (ОП.)","О ","Приднепровская",458819,,
"Ост. Пункт  ЗЗ6 км (ОП.)","О ","Южная",448569,,
"Ост. Пункт  ЗЗ7 км (ОП.)","О ","Донецкая",481711,,
"Ост. Пункт 1005 км (ОП.)","О ","Приднепровская",454447,,
"Ост. Пункт 1010 км (ОП.)","О ","Донецкая",495521,,
"Ост. Пункт 1011 км (ОП.)","О ","Донецкая",508416,,
"Ост. Пункт 1012 км (ОП.)","О ","Приднепровская",454432,,
"Ост. Пункт 1021 км (ОП.)","О ","Приднепровская",453656,,
"Ост. Пункт 1024 км (ОП.)","Х ","Донецкая",508514,,
"Ост. Пункт 1029 км (ОП.)","О ","Приднепровская",453637,,
"Ост. Пункт 104 км (ОП.)","О ","Южная",433192,,
"Ост. Пункт 1040 км (ОП.)","Х ","Одесская",411920,,
"Ост. Пункт 1044 км (ОП.)","Х ","Донецкая",508736,,
"Ост. Пункт 1046 км (ОП.)","О ","Донецкая",495310,,
"Ост. Пункт 1054 км (ОП.)","Х ","Донецкая",508755,,
"Ост. Пункт 1057 км (ОП.)","О ","Донецкая",491412,,
"Ост. Пункт 1061 км (ОП.)","О ","Приднепровская",464824,,
"Ост. Пункт 1067 км (ОП.)","О ","Донецкая",500414,,
"Ост. Пункт 1074 км (ОП.)","О ","Приднепровская",464716,,
"Ост. Пункт 107З км (ОП.)","О ","Донецкая",488814,,
"Ост. Пункт 1082 км (ОП.)","О ","Донецкая",491156,,
"Ост. Пункт 1086 км (ОП.)","О ","Донецкая",491145,,
"Ост. Пункт 109 км (ОП.)","О ","Приднепровская",455011,,
"Ост. Пункт 1094 км (ОП.)","О ","Донецкая",488212,,
"Ост. Пункт 109З км (ОП.)","О ","Донецкая",491126,,
"Ост. Пункт 10З2 км (ОП.)","О ","Донецкая",492025,,
"Ост. Пункт 10ЗЗ км (ОП.)","Х ","Донецкая",508717,,
"Ост. Пункт 111 км (ОП.)","О ","Южная",426517,,
"Ост. Пункт 1110 км (ОП.)","О ","Донецкая",480210,,
"Ост. Пункт 1117 км (ОП.)","О ","Донецкая",488415,,
"Ост. Пункт 1118 км (ОП.)","О ","Донецкая",480051,,
"Ост. Пункт 1146 км (ОП.)","О ","Приднепровская",461953,,
"Ост. Пункт 1160 км (ОП.)","О ","Донецкая",487811,,
"Ост. Пункт 1168 км (ОП.)","О ","Донецкая",486429,,
"Ост. Пункт 1172 км (ОП.)","О ","Донецкая",486414,,
"Ост. Пункт 1175 км (ОП.)","О ","Донецкая",487417,,
"Ост. Пункт 1184 км (ОП.)","О ","Донецкая",486221,,
"Ост. Пункт 1188 км (ОП.)","О ","Донецкая",486217,,
"Ост. Пункт 119 км (ОП.)","О ","Южная",426610,,
"Ост. Пункт 1199 км (ОП.)","О ","Донецкая",485939,,
"Ост. Пункт 121 км (ОП.)","О ","Одесская",415508,,
"Ост. Пункт 121 км (ОП.)","О ","Приднепровская",452943,,
"Ост. Пункт 1226 км (ОП.)","О ","Приднепровская",476037,,
"Ост. Пункт 1240 км (ОП.)","О ","Приднепровская",475937,,
"Ост. Пункт 1246 км (ОП.)","О ","Донецкая",484851,,
"Ост. Пункт 1248 км (ОП.)","О ","Донецкая",484847,,
"Ост. Пункт 1249 км (ОП.)","О ","Донецкая",484832,,
"Ост. Пункт 125 км (ОП.)","О ","Приднепровская",465761,,
"Ост. Пункт 1251 км (ОП.)","О ","Донецкая",484828,,
"Ост. Пункт 1256 км (ОП.)","О ","Донецкая",484743,,
"Ост. Пункт 125З км (ОП.)","О ","Донецкая",484813,,
"Ост. Пункт 1261 км (ОП.)","О ","Донецкая",484724,,
"Ост. Пункт 1267 км (ОП.)","О ","Приднепровская",475829,,
"Ост. Пункт 127 км (ОП.)","О ","Южная",430175,,
"Ост. Пункт 1284 км (ОП.)","О ","Одесская",400930,,
"Ост. Пункт 1297 км (ОП.)","О ","Одесская",400019,,
"Ост. Пункт 12З0 км (ОП.)","О ","Донецкая",485727,,
"Ост. Пункт 12З4 км (ОП.)","О ","Донецкая",485712,,
"Ост. Пункт 12З7 км (ОП.)","О ","Приднепровская",475922,,
"Ост. Пункт 12З8 км (ОП.)","О ","Донецкая",484885,,
"Ост. Пункт 140 км (ОП.)","О ","Приднепровская",452333,,
"Ост. Пункт 1445 км (ОП.)","О ","Одесская",405559,,
"Ост. Пункт 1481 км (ОП.)","О ","Одесская",405313,,
"Ост. Пункт 1497 км (ОП.)","О ","Одесская",405120,,
"Ост. Пункт 15 км (ОП.)","О ","Южная",444820,,
"Ост. Пункт 160 км (ОП.)","О ","Южная",427223,,
"Ост. Пункт 160 км (ОП.)","О ","Южная",447439,,
"Ост. Пункт 160 км (ОП.)","О ","Приднепровская",452121,,
"Ост. Пункт 162 км (ОП.)","О ","Приднепровская",452136,,
"Ост. Пункт 1641 км (ОП.)","О ","Львовская",383735,,
"Ост. Пункт 1662 км (ОП.)","О ","Львовская",383646,,
"Ост. Пункт 17 км (ОП.)","О ","Южная",431479,,
"Ост. Пункт 19З км (ОП.)","О ","Южная",447227,,
"Ост. Пункт 1З1 км(бывш. Пост 1З1 км) (ОП.)","О ","Одесская",403712,,
"Ост. Пункт 1З2 км (ОП.)","О ","Приднепровская",452935,,
"Ост. Пункт 1ЗЗ8 км (ОП.)","О ","Львовская",360076,,
"Ост. Пункт 211 км (ОП.)","О ","Приднепровская",463821,,
"Ост. Пункт 24 км (ОП.)","О ","Южная",444939,,
"Ост. Пункт 25 км (ОП.)","О ","Южная",405968,,
"Ост. Пункт 252 км (ОП.)","О ","Приднепровская",459243,,
"Ост. Пункт 2545 км (ОП.)","О ","Грузинская",564122,,
"Ост. Пункт 28 км (ОП.)","О ","Приднепровская",463338,,
"Ост. Пункт 29 км (ОП.)","О ","Южная",445927,,
"Ост. Пункт 2З км (ОП.)","О ","Южная",431464,,
"Ост. Пункт 2З2 км (ОП.)","О ","Юго-Западная",332911,,
"Ост. Пункт 2З5 км (ОП.)","О ","Приднепровская",453463,,
"Ост. Пункт 40З1 км (ОП.)","О ","Казахстанская",703715,,
"Ост. Пункт 4129 км (ОП.)","О ","Узбекская",733119,,
"Ост. Пункт 4148 км (ОП.)","О ","Узбекская",733138,,
"Ост. Пункт 4200 км (ОП.)","О ","Туркменская",749013,,
"Ост. Пункт 4211 км (ОП.)","О ","Туркменская",749032,,
"Ост. Пункт 4255 км (ОП.)","О ","Туркменская",749210,,
"Ост. Пункт 4265 км (ОП.)","О ","Туркменская",749314,,
"Ост. Пункт 4268 км (ОП.)","О ","Туркменская",749329,,
"Ост. Пункт 4275 км (ОП.)","О ","Туркменская",749418,,
"Ост. Пункт 4282 км (ОП.)","О ","Туркменская",749422,,
"Ост. Пункт 4294 км (ОП.)","О ","Туркменская",749511,,
"Ост. Пункт 42З4 км (ОП.)","О ","Туркменская",749121,,
"Ост. Пункт 44З0 км (ОП.)","О ","Узбекская",734817,,
"Ост. Пункт 4598 км (ОП.)","О ","Узбекская",736028,,
"Ост. Пункт 4609 км (ОП.)","О ","Узбекская",736117,,
"Ост. Пункт 4616 км (ОП.)","О ","Таджикская",745826,,
"Ост. Пункт 461З км (ОП.)","О ","Таджикская",745830,,
"Ост. Пункт 4646 км (ОП.)","О ","Таджикская",745633,,
"Ост. Пункт 4657 км (ОП.)","О ","Таджикская",745614,,
"Ост. Пункт 465З км (ОП.)","О ","Таджикская",745629,,
"Ост. Пункт 4666 км (ОП.)","О ","Таджикская",745510,,
"Ост. Пункт 466З км (ОП.)","О ","Таджикская",745525,,
"Ост. Пункт 4679 км (ОП.)","О ","Таджикская",745313,,
"Ост. Пункт 5 км (ОП.)","О ","Южная",449735,,
"Ост. Пункт 50 км (ОП.)","О ","Приднепровская",455859,,
"Ост. Пункт 52 км (ОП.)","О ","Приднепровская",455844,,
"Ост. Пункт 58 км (ОП.)","О ","Приднепровская",463126,,
"Ост. Пункт 62 км (ОП.)","О ","Приднепровская",463130,,
"Ост. Пункт 7 км (ОП.)","О ","Приднепровская",463342,,
"Ост. Пункт 7З км (ОП.)","О ","Приднепровская",455149,,
"Ост. Пункт 7З км (ОП.)","О ","Приднепровская",463145,,
"Ост. Пункт 80 км (ОП.)","О ","Приднепровская",455133,,
"Ост. Пункт 85 км (ОП.)","О ","Южная",445653,,
"Ост. Пункт 89 км (ОП.)","О ","Молдавская",399150,,
"Ост. Пункт 90 км (ОП.)","О ","Приднепровская",455168,,
"Ост. Пункт №    8 (ОП.)","О ","Донецкая",482625,,
"Ост. Пункт №    9 (ОП.)","О ","Донецкая",482610,,
"Ост. Пункт №   10 (ОП.)","О ","Донецкая",482127,,
"Ост. Пункт №   11 (ОП.)","О ","Донецкая",482023,,
"Ост. Пункт №   11 (ОП.)","О ","Казахстанская",708210,,
"Ост. Пункт №   14 (ОП.)","О ","Донецкая",481919,,
"Ост. Пункт №   15 (ОП.)","О ","Донецкая",481849,,
"Ост. Пункт №   16 (ОП.)","О ","Донецкая",481815,,
"Ост. Пункт №   18 (ОП.)","О ","Донецкая",481755,,
"Ост. Пункт №   19 (ОП.)","О ","Донецкая",481726,,
"Ост. Пункт №   1З (ОП.)","О ","Донецкая",481923,,
"Ост. Пункт №   21 (ОП.)","О ","Казахстанская",708719,,
"Ост. Пункт №   21 (ОП.)","О ","Донецкая",481622,,
"Ост. Пункт №   21 (ОП.)","О ","Казахстанская",672127,,
"Ост. Пункт №   24 (ОП.)","О ","Казахстанская",708668,,
"Ост. Пункт №   29 (ОП.)","О ","Казахстанская",708615,,
"Ост. Пункт №   2З (ОП.)","О ","Донецкая",481618,,
"Ост. Пункт №   45 (ОП.)","О ","Казахстанская",668418,,
"Ост. Пункт №   4З (ОП.)","Б ","Казахстанская",668117,,
"Ост. Пункт №   51 (ОП.)","О ","Казахстанская",669340,,
"Ост. Пункт №   52 (ОП.)","О ","Казахстанская",669364,,
"Ост. Пункт №   60 (ОП.)","О ","Казахстанская",669618,,
"Ост. Пункт №   64 (ОП.)","О ","Казахстанская",669745,,
"Ост. Пункт №   65 (ОП.)","О ","Казахстанская",669815,,
"Ост. Пункт №   70 (ОП.)","О ","Казахстанская",682815,,
"Ост. Пункт №   86 (ОП.)","О ","Казахстанская",680621,,
"Ост. Пункт №   9З(ВРЗ) (ОП.)","О ","Казахстанская",690915,,
"Ост. Пункт №   З6 (ОП.)","О ","Казахстанская",667627,,
"Ост. Пункт №   З7 (ОП.)","О ","Казахстанская",697618,,
"Ост. Пункт №  101 (ОП.)","Х ","Казахстанская",690214,,
"Ост. Пункт №  105 (ОП.)","Х ","Казахстанская",693316,,
"Ост. Пункт №  10З (ОП.)",,"Казахстанская",670583,,
"Ост. Пункт №  126 (ОП.)","О ","Казахстанская",696738,,
"Ост. Пункт №  127 (ОП.)","О ","Казахстанская",696916,,
"Ост. Пункт №  128 (ОП.)","О ","Казахстанская",697317,,
"Ост. Пункт №  З07 (ОП.)","О ","Казахстанская",668812,,
"Ост. Пункт №  З10 (ОП.)","О ","Казахстанская",668831,,
"Ост. Пункт №  З11 (ОП.)","О ","Казахстанская",669016,,
"Ост. Пункт № 4094 (ОП.)","О ","Туркменская",750422,,
"Ост. Пункт № 4099 (ОП.)","О ","Туркменская",750415,,
"Ост. Пункт З2 км (ОП.)","О ","Южная",441343,,
"Ост. Пункт З297 км (ОП.)","О ","Узбекская",720551,,
"Ост. Пункт З4 км (ОП.)","О ","Южная",431322,,
"Ост. Пункт З4 км (ОП.)","О ","Южная",441362,,
"Ост. Пункт З476 км (ОП.)","О ","Узбекская",724919,,
"Ост. Пункт З5 км (ОП.)","О ","Приднепровская",463220,,
"Ост. Пункт З57 км (ОП.)","О ","Донецкая",486729,,
"Ост. Пункт З75 км (ОП.)","О ","Донецкая",486772,,
"Ост. Пункт З7З км (ОП.)","О ","Приднепровская",466641,,
"Ост. Пункт З94 км (ОП.)","О ","Донецкая",486819,,
"Ост. Пункт ЗЗ02 км (ОП.)","О ","Узбекская",720547,,
"Ост. Пункт ЗЗ07 км (ОП.)","О ","Узбекская",720532,,
"Ост. Пункт ЗЗ15 км (ОП.)","О ","Узбекская",720513,,
"Ост. Пункт ЗЗ21 км (ОП.)","О ","Узбекская",720528,,
"Ост. Пункт ЗЗ44 км (ОП.)","О ","Узбекская",720316,,
"Ост. Пункт ЗЗ46 км (ОП.)","О ","Узбекская",720320,,
"Ост. Пункт ЗЗ57 км (ОП.)","О ","Узбекская",720015,,
"Ост. Пункт ЗЗ62 км (ОП.)","О ","Узбекская",720020,,
"Ост. Пункт ЗЗЗ7 км (ОП.)","О ","Узбекская",720424,,
"Ост. Пункт ЗЗЗЗ км (ОП.)","О ","Узбекская",720415,,
"Ост.Пункт  52 км (ОП.)","О ","Юго-Западная",349725,,
"Ост.Пункт 10 км (ОП.)","О ","Донецкая",490335,,
"Ост.Пункт 106З км (ОП.)","О ","Донецкая",491323,,
"Ост.Пункт 1100 км (ОП.)","О ","Донецкая",488138,,
"Ост.Пункт 11З2(б.Будки) (ОП.)","О ","Юго-Западная",330051,,
"Ост.Пункт 1249 км (ОП.)","О ","Одесская",401223,,
"Ост.Пункт 1268 км (ОП.)","О ","Одесская",401115,,
"Ост.Пункт 140 км (ОП.)","О ","Юго-Западная",346365,,
"Ост.Пункт 17 км (ОП.)","О ","Донецкая",490346,,
